city,country,climate,longitude,latitude,temperature_celsius,date,date_str,timestamp
Dammam,Saudi Arabia,Hot Desert - Coastal,50.03055366884194,26.447207207207214,33.47000000000003,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.04058442822205,26.447207207207214,33.57000000000005,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.050615187602155,26.447207207207214,33.59000000000003,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.06064594698226,26.447207207207214,32.47000000000003,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.07067670636237,26.447207207207214,31.690000000000055,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.08070746574248,26.447207207207214,31.430000000000007,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.090738225122585,26.447207207207214,31.690000000000055,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.10076898450269,26.447207207207214,31.630000000000052,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.1107997438828,26.447207207207214,31.110000000000014,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.12083050326291,26.447207207207214,30.450000000000045,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.85,26.456216216216223,33.07000000000005,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.86003075938011,26.456216216216223,33.13000000000005,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.87006151876022,26.456216216216223,33.25000000000006,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.880092278140324,26.456216216216223,33.51000000000005,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.89012303752043,26.456216216216223,33.450000000000045,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.90015379690054,26.456216216216223,33.670000000000016,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.91018455628065,26.456216216216223,33.950000000000045,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.920215315660755,26.456216216216223,34.31,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.93024607504086,26.456216216216223,33.83000000000004,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.94027683442097,26.456216216216223,33.75000000000006,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.95030759380108,26.456216216216223,34.27000000000004,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.960338353181186,26.456216216216223,35.150000000000034,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.97036911256129,26.456216216216223,35.110000000000014,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.9803998719414,26.456216216216223,34.55000000000001,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.99043063132151,26.456216216216223,33.49000000000001,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.000461390701616,26.456216216216223,31.77000000000004,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.010492150081724,26.456216216216223,32.25000000000006,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.02052290946183,26.456216216216223,32.49000000000001,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.03055366884194,26.456216216216223,32.51000000000005,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.04058442822205,26.456216216216223,32.39000000000004,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.050615187602155,26.456216216216223,31.810000000000002,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.06064594698226,26.456216216216223,30.850000000000023,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.07067670636237,26.456216216216223,29.710000000000036,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.090738225122585,26.456216216216223,29.430000000000007,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.12083050326291,26.456216216216223,29.630000000000052,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.130861262643016,26.456216216216223,29.55000000000001,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.85,26.465225225225232,33.09000000000003,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.86003075938011,26.465225225225232,33.210000000000036,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.87006151876022,26.465225225225232,33.31,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.880092278140324,26.465225225225232,33.29000000000002,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.89012303752043,26.465225225225232,33.190000000000055,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.90015379690054,26.465225225225232,33.29000000000002,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.91018455628065,26.465225225225232,33.710000000000036,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.920215315660755,26.465225225225232,34.09000000000003,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.93024607504086,26.465225225225232,33.49000000000001,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.94027683442097,26.465225225225232,33.43000000000001,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.95030759380108,26.465225225225232,33.31,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.960338353181186,26.465225225225232,33.670000000000016,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.97036911256129,26.465225225225232,35.09000000000003,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.9803998719414,26.465225225225232,34.93000000000001,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.99043063132151,26.465225225225232,33.950000000000045,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.000461390701616,26.465225225225232,32.110000000000014,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.010492150081724,26.465225225225232,32.150000000000034,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.02052290946183,26.465225225225232,32.07000000000005,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.03055366884194,26.465225225225232,32.01000000000005,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.04058442822205,26.465225225225232,32.03000000000003,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.050615187602155,26.465225225225232,31.33000000000004,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.06064594698226,26.465225225225232,30.090000000000032,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.08070746574248,26.465225225225232,27.250000000000057,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.1107997438828,26.465225225225232,29.230000000000018,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.12083050326291,26.465225225225232,29.130000000000052,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.19104581892366,26.465225225225232,29.590000000000032,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.85,26.474234234234242,33.110000000000014,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.86003075938011,26.474234234234242,33.410000000000025,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.87006151876022,26.474234234234242,33.370000000000005,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.880092278140324,26.474234234234242,33.25000000000006,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.89012303752043,26.474234234234242,33.210000000000036,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.90015379690054,26.474234234234242,33.170000000000016,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.91018455628065,26.474234234234242,33.27000000000004,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.920215315660755,26.474234234234242,33.610000000000014,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.93024607504086,26.474234234234242,33.450000000000045,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.94027683442097,26.474234234234242,33.110000000000014,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.95030759380108,26.474234234234242,32.47000000000003,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.960338353181186,26.474234234234242,32.29000000000002,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.97036911256129,26.474234234234242,32.59000000000003,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.9803998719414,26.474234234234242,34.13000000000005,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.99043063132151,26.474234234234242,33.79000000000002,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.000461390701616,26.474234234234242,33.03000000000003,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.010492150081724,26.474234234234242,32.31,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.02052290946183,26.474234234234242,31.930000000000007,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.03055366884194,26.474234234234242,31.810000000000002,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.04058442822205,26.474234234234242,31.670000000000016,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.050615187602155,26.474234234234242,31.090000000000032,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.06064594698226,26.474234234234242,30.250000000000057,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.07067670636237,26.474234234234242,28.950000000000045,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.090738225122585,26.474234234234242,27.250000000000057,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.12083050326291,26.474234234234242,29.010000000000048,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.130861262643016,26.474234234234242,28.950000000000045,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.19104581892366,26.474234234234242,30.590000000000032,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.20107657830377,26.474234234234242,29.410000000000025,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.85,26.48324324324325,33.05000000000001,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.86003075938011,26.48324324324325,33.110000000000014,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.87006151876022,26.48324324324325,33.150000000000034,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.880092278140324,26.48324324324325,33.210000000000036,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.89012303752043,26.48324324324325,33.210000000000036,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.90015379690054,26.48324324324325,33.370000000000005,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.91018455628065,26.48324324324325,33.690000000000055,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.920215315660755,26.48324324324325,33.57000000000005,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.93024607504086,26.48324324324325,33.27000000000004,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.94027683442097,26.48324324324325,33.31,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.95030759380108,26.48324324324325,32.450000000000045,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.960338353181186,26.48324324324325,32.49000000000001,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.97036911256129,26.48324324324325,33.210000000000036,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.9803998719414,26.48324324324325,33.55000000000001,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.99043063132151,26.48324324324325,32.410000000000025,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.000461390701616,26.48324324324325,31.690000000000055,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.010492150081724,26.48324324324325,31.810000000000002,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.02052290946183,26.48324324324325,31.83000000000004,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.03055366884194,26.48324324324325,31.510000000000048,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.04058442822205,26.48324324324325,30.810000000000002,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.050615187602155,26.48324324324325,30.110000000000014,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.06064594698226,26.48324324324325,29.450000000000045,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.12083050326291,26.48324324324325,27.630000000000052,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.130861262643016,26.48324324324325,28.79000000000002,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.19104581892366,26.48324324324325,29.970000000000027,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.85,26.49225225225226,33.03000000000003,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.86003075938011,26.49225225225226,33.150000000000034,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.87006151876022,26.49225225225226,33.190000000000055,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.880092278140324,26.49225225225226,32.89000000000004,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.89012303752043,26.49225225225226,33.23000000000002,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.90015379690054,26.49225225225226,33.57000000000005,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.91018455628065,26.49225225225226,33.710000000000036,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.920215315660755,26.49225225225226,33.53000000000003,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.93024607504086,26.49225225225226,33.650000000000034,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.94027683442097,26.49225225225226,34.01000000000005,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.95030759380108,26.49225225225226,33.79000000000002,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.960338353181186,26.49225225225226,33.85000000000002,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.97036911256129,26.49225225225226,34.09000000000003,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.9803998719414,26.49225225225226,32.59000000000003,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.99043063132151,26.49225225225226,31.610000000000014,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.000461390701616,26.49225225225226,31.310000000000002,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.010492150081724,26.49225225225226,31.690000000000055,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.02052290946183,26.49225225225226,31.190000000000055,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.03055366884194,26.49225225225226,30.350000000000023,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.04058442822205,26.49225225225226,29.510000000000048,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.12083050326291,26.49225225225226,27.690000000000055,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.85,26.50126126126127,32.93000000000001,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.86003075938011,26.50126126126127,32.870000000000005,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.87006151876022,26.50126126126127,32.710000000000036,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.880092278140324,26.50126126126127,32.710000000000036,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.89012303752043,26.50126126126127,32.85000000000002,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.90015379690054,26.50126126126127,33.09000000000003,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.91018455628065,26.50126126126127,33.57000000000005,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.920215315660755,26.50126126126127,33.63000000000005,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.93024607504086,26.50126126126127,33.57000000000005,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.94027683442097,26.50126126126127,33.83000000000004,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.95030759380108,26.50126126126127,34.07000000000005,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.960338353181186,26.50126126126127,33.77000000000004,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.97036911256129,26.50126126126127,33.75000000000006,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.9803998719414,26.50126126126127,33.150000000000034,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.99043063132151,26.50126126126127,30.710000000000036,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.000461390701616,26.50126126126127,30.450000000000045,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.010492150081724,26.50126126126127,31.05000000000001,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.02052290946183,26.50126126126127,31.390000000000043,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.03055366884194,26.50126126126127,31.03000000000003,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.04058442822205,26.50126126126127,29.810000000000002,2025-11-01,2025-11-01,1761955200000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.85,26.24,34.93000000000001,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.86003075938011,26.24,35.13000000000005,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.87006151876022,26.24,35.170000000000016,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.880092278140324,26.24,35.89000000000004,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.89012303752043,26.24,36.05000000000001,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.90015379690054,26.24,36.23000000000002,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.91018455628065,26.24,36.35000000000002,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.920215315660755,26.24,36.09000000000003,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.93024607504086,26.24,35.910000000000025,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.94027683442097,26.24,36.29000000000002,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.95030759380108,26.24,36.77000000000004,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.960338353181186,26.24,36.79000000000002,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.97036911256129,26.24,35.870000000000005,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.9803998719414,26.24,35.31,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.99043063132151,26.24,35.27000000000004,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.000461390701616,26.24,35.150000000000034,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.010492150081724,26.24,36.49000000000001,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.02052290946183,26.24,36.49000000000001,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.03055366884194,26.24,36.710000000000036,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.04058442822205,26.24,36.79000000000002,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.050615187602155,26.24,35.910000000000025,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.06064594698226,26.24,34.81,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.07067670636237,26.24,34.870000000000005,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.08070746574248,26.24,34.650000000000034,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.090738225122585,26.24,34.59000000000003,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.10076898450269,26.24,35.09000000000003,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.1107997438828,26.24,34.59000000000003,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.12083050326291,26.24,34.55000000000001,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.130861262643016,26.24,34.710000000000036,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.140892022023124,26.24,34.99000000000001,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.15092278140323,26.24,35.150000000000034,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.16095354078334,26.24,35.33000000000004,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.17098430016345,26.24,35.47000000000003,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.181015059543554,26.24,35.63000000000005,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.19104581892366,26.24,35.97000000000003,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.20107657830377,26.24,35.77000000000004,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.21110733768388,26.24,32.53000000000003,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,50.221138097063985,26.24,31.05000000000001,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.85,26.249009009009008,35.03000000000003,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.86003075938011,26.249009009009008,35.170000000000016,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.87006151876022,26.249009009009008,35.150000000000034,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.880092278140324,26.249009009009008,35.89000000000004,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.89012303752043,26.249009009009008,35.89000000000004,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.90015379690054,26.249009009009008,36.13000000000005,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.91018455628065,26.249009009009008,36.23000000000002,2025-11-02,2025-11-02,1762041600000
Dammam,Saudi Arabia,Hot Desert - Coastal,49.920215315660755,26.249009009009008,36.370000000000005,2025-11-02,2025-11-02,1762041600000
